 1, 12.328571428571417, 12.328571428571417
2, 6.957142857142858, 9.642857142857126
3, 7.157142857142859, 8.814285714285749
4, 7.0857142857142845, 8.382142857142929
5, 6.714285714285714, 8.048571428571522
6, 7.271428571428565, 7.919047619047669
7, 7.0142857142857125, 7.789795918367355
8, 6.999999999999999, 7.691071428571404
9, 9.79999999999999, 7.925396825396781
10, 8.442857142857134, 7.977142857142793
11, 6.285714285714288, 7.823376623376545
12, 7.942857142857132, 7.833333333333247
13, 6.64285714285714, 7.741758241758146
14, 6.999999999999993, 7.688775510203981
15, 6.714285714285714, 7.623809523809414
16, 7.685714285714281, 7.627678571428458
17, 8.642857142857144, 7.687394957983079
18, 7.685714285714276, 7.687301587301473
19, 11.242857142857142, 7.8744360902254495
20, 8.14285714285715, 7.887857142857026
21, 8.071428571428562, 7.896598639455687
22, 6.757142857142854, 7.844805194805146
23, 6.214285714285717, 7.773913043478274
24, 7.514285714285719, 7.763095238095302
25, 9.414285714285713, 7.829142857142929
26, 8.628571428571416, 7.859890109890204
27, 9.699999999999994, 7.928042328042459
28, 9.214285714285715, 7.9739795918368745
29, 9.457142857142857, 8.0251231527095
30, 9.042857142857137, 8.059047619047782
31, 7.457142857142858, 8.039631336405728
32, 8.82857142857142, 8.064285714285921
33, 7.95714285714286, 8.061038961039182
34, 9.299999999999997, 8.097478991596864
35, 9.2, 8.128979591836963
36, 8.985714285714275, 8.152777777778013
37, 6.914285714285715, 8.119305019305289
38, 8.628571428571428, 8.132706766917572
39, 8.971428571428572, 8.154212454212738
40, 7.81428571428572, 8.14571428571459
41, 7.857142857142852, 8.138675958188415
42, 7.357142857142856, 8.12006802721111
43, 8.471428571428575, 8.128239202658007
44, 9.114285714285709, 8.150649350649537
45, 7.685714285714274, 8.14031746031761
46, 7.399999999999995, 8.124223602484584
47, 7.6571428571428495, 8.114285714285792
48, 9.057142857142857, 8.133928571428633
49, 8.985714285714288, 8.15131195335282
50, 8.157142857142858, 8.151428571428598
51, 7.728571428571431, 8.143137254901962
52, 8.32857142857142, 8.14670329670328
53, 8.385714285714272, 8.151212938005353
54, 9.214285714285706, 8.170899470899425
55, 7.428571428571432, 8.15740259740252
56, 8.785714285714272, 8.168622448979502
57, 7.985714285714287, 8.165413533834476
58, 9.785714285714285, 8.193349753694472
59, 8.957142857142857, 8.206295399515621
60, 6.999999999999999, 8.186190476190326
61, 8.04285714285715, 8.183840749414351
62, 7.028571428571428, 8.165207373271693
63, 9.414285714285711, 8.185034013605243
64, 7.585714285714292, 8.175669642856922
65, 9.071428571428571, 8.189450549450324
66, 8.77142857142856, 8.198268398268164
67, 8.957142857142854, 8.209594882728972
68, 8.48571428571429, 8.213655462184626
69, 9.114285714285714, 8.226708074533908
70, 8.385714285714283, 8.228979591836476
71, 8.399999999999991, 8.23138832997961
72, 6.999999999999999, 8.214285714285422
73, 9.328571428571431, 8.229549902152348
74, 9.685714285714285, 8.249227799227508
75, 7.785714285714285, 8.243047619047315
76, 9.3, 8.25695488721774
77, 7.857142857142862, 8.251762523190775
78, 7.500000000000001, 8.242124542124206
79, 9.085714285714282, 8.252802893308884
80, 10.0, 8.274642857142524
81, 7.099999999999998, 8.260141093474076
82, 8.35714285714285, 8.261324041811475
83, 7.685714285714289, 8.254388984509081
84, 9.342857142857138, 8.267346938775127
85, 7.828571428571434, 8.262184873949183
86, 10.0, 8.282392026577682
87, 9.128571428571428, 8.292118226600591
88, 8.228571428571426, 8.291396103895703
89, 10.0, 8.310593900481145
90, 11.514285714285704, 8.346190476190072
91, 9.042857142857146, 8.353846153845748
92, 9.485714285714284, 8.366149068322578
93, 9.299999999999995, 8.376190476190072
94, 7.485714285714284, 8.366717325227546
95, 9.399999999999995, 8.377593984961988
96, 8.485714285714284, 8.378720238094816
97, 8.857142857142856, 8.383652430043758
98, 7.599999999999999, 8.37565597667595
99, 7.61428571428572, 8.367965367964922
100, 8.971428571428572, 8.373999999999553
101, 7.4714285714285715, 8.365063649221607
102, 8.599999999999993, 8.367366946778251
103, 7.87142857142857, 8.362552011095229
104, 10.542857142857137, 8.383516483516008
105, 9.185714285714278, 8.391156462584558
106, 8.800000000000004, 8.39501347708847
107, 9.114285714285714, 8.401735647529561
108, 8.414285714285706, 8.401851851851369
109, 9.08571428571428, 8.408125819134511
110, 7.900000000000006, 8.403506493506002
111, 9.657142857142858, 8.414800514800028
112, 9.814285714285715, 8.427295918366864
113, 8.214285714285705, 8.425410872313039
114, 7.9142857142857075, 8.420927318295243
115, 8.128571428571416, 8.418385093167199
116, 8.028571428571416, 8.415024630541362
117, 10.0, 8.428571428570923
118, 9.742857142857142, 8.439709443098772
119, 8.100000000000007, 8.436854741896251
120, 8.47142857142858, 8.437142857142346
121, 8.2, 8.435182998818846
122, 9.371428571428575, 8.442857142856628
123, 9.72857142857143, 8.453310104529105
124, 8.514285714285709, 8.453801843317455
125, 8.542857142857134, 8.454514285713765
126, 8.914285714285706, 8.458163265305602
127, 7.485714285714279, 8.450506186726129
128, 6.857142857142857, 8.438058035713745
129, 9.128571428571428, 8.443410852712637
130, 7.799999999999995, 8.438461538460992
131, 9.35714285714285, 8.445474372954743
132, 9.757142857142856, 8.455411255410713
133, 7.342857142857143, 8.44704618689526
134, 7.185714285714288, 8.437633262259569
135, 7.585714285714281, 8.431322751322186
136, 8.957142857142852, 8.435189075629687
137, 7.985714285714292, 8.431908237747082
138, 8.657142857142865, 8.433540372670233
139, 9.757142857142858, 8.44306269270241
140, 8.78571428571429, 8.445510204081062
141, 8.185714285714273, 8.443667679837318
